gene_id	RBP_only_corr	RBP_and_lncRNA_corr
ENSG00000127870	0.13805	0.13918
ENSG00000128917	0.176	0.16232
ENSG00000065526	0.47812	0.52414
ENSG00000130827	0.28559	0.31704
ENSG00000143862	0.04827	0.04218
ENSG00000106537	-0.16176	0.02599
ENSG00000100906	0.09727	0.08714
ENSG00000101474	0.30658	0.30827
ENSG00000110514	0.33655	0.33291
ENSG00000147364	0.28573	0.30098
ENSG00000164695	0.08591	0.07987
ENSG00000175348	0.28531	0.28727
ENSG00000172071	0.29984	0.32056
ENSG00000052841	0.11513	0.25847
ENSG00000148296	0.17923	0.16443
ENSG00000188313	0.10033	0.08395
ENSG00000105856	0.11948	0.15811
ENSG00000102100	0.24639	0.2506
ENSG00000162909	0.47412	0.47213
ENSG00000043355	0.13504	0.15013
ENSG00000132002	0.20816	0.20278
ENSG00000103326	0.11958	0.20275
ENSG00000109099	0.39289	0.38211
ENSG00000092820	0.1529	0.14237
ENSG00000163162	0.17759	0.17889
ENSG00000119715	0.19906	0.22729
ENSG00000102804	0.09898	0.09944
ENSG00000112812	0.21166	0.20771
ENSG00000162298	0.11248	0.3207
ENSG00000134049	0.19325	0.15943
ENSG00000166831	0.11069	0.11842
ENSG00000101230	0.00346	-0.01797
ENSG00000034053	0.04733	0.03168
ENSG00000117616	0.23339	0.51859
ENSG00000147050	0.34566	0.34296
ENSG00000104763	0.11793	0.11872
ENSG00000177606	0.38615	0.38344
ENSG00000120616	0.3801	0.37727
ENSG00000149177	0.23498	0.22671
ENSG00000182087	0.18928	0.42263
ENSG00000135269	0.05247	0.04287
ENSG00000123636	0.41263	0.42109
ENSG00000167110	0.33094	0.36597
ENSG00000108262	0.11564	0.11335
ENSG00000254087	0.17956	0.16074
ENSG00000125304	0.00376	0.02542
ENSG00000109046	0.20878	0.31043
ENSG00000050405	0.31977	0.32884
ENSG00000131435	0.39325	0.39241
ENSG00000146757	0.44256	0.4396
ENSG00000127561	0.08126	0.08797
ENSG00000120738	0.00713	0.07947
ENSG00000137509	0.12856	0.14231
ENSG00000112787	0.27656	0.26653
ENSG00000125170	0.202	0.18219
ENSG00000155090	-0.00577	-0.01401
ENSG00000172432	0.06584	0.3061
ENSG00000011566	0.15479	0.17722
ENSG00000113583	0.26322	0.26114
ENSG00000130821	0.25002	0.24382
ENSG00000144566	0.06612	0.08104
ENSG00000168575	0.27429	0.26814
ENSG00000001084	0.05653	0.07064
ENSG00000076706	0.29167	0.29839
ENSG00000158747	0.31239	0.31704
ENSG00000134363	0.2765	0.27496
ENSG00000196588	0.0446	-0.00728
ENSG00000163875	0.38205	0.41026
ENSG00000108557	0.244	0.24279
ENSG00000171603	0.28695	0.28226
ENSG00000144579	-0.02113	-0.05203
ENSG00000100425	0.29699	0.29355
ENSG00000164251	0.26409	0.25282
ENSG00000130779	0.33443	0.3395
ENSG00000011304	0.26112	0.29099
ENSG00000134326	0.06978	0.11369
ENSG00000068885	0.21923	0.2647
ENSG00000163527	0.32825	0.31577
ENSG00000034677	0.09822	0.20898
ENSG00000101665	0.21316	0.21768
ENSG00000181027	0.2732	0.27624
ENSG00000197081	0.15194	0.22173
ENSG00000102996	0.22083	0.21548
ENSG00000154080	0.06665	0.0651
ENSG00000111907	0.22083	0.2016
ENSG00000160014	0.19039	0.23238
ENSG00000009335	0.18945	0.18818
ENSG00000102554	0.20239	0.1982
ENSG00000196937	0.04096	0.03204
ENSG00000068078	0.00744	0.0295
ENSG00000139292	0.22625	0.28429
ENSG00000131873	0.11936	0.11161
ENSG00000008130	0.28045	0.30608
ENSG00000159200	0.22316	0.2137
ENSG00000148400	-0.03432	-0.06877
ENSG00000196792	0.24121	0.31144
ENSG00000101150	0.37636	0.37849
ENSG00000156650	0.40602	0.40335
ENSG00000170448	0.37448	0.36801
ENSG00000131165	0.21494	0.2528
ENSG00000171867	0.40848	0.40543
ENSG00000164305	0.25869	0.198
ENSG00000119541	0.19216	0.17928
ENSG00000143126	0.20103	0.19732
ENSG00000240849	0.2664	0.28263
ENSG00000187164	0.14793	0.1389
ENSG00000085721	0.26231	0.27208
ENSG00000184916	0.32645	0.32312
ENSG00000012660	0.01576	0.02124
ENSG00000054598	0.24023	0.21753
ENSG00000135097	0.18009	0.20753
ENSG00000133872	0.06767	0.0608
ENSG00000198915	0.10027	0.10116
ENSG00000189067	0.15878	0.22098
ENSG00000198959	0.36625	0.34124
ENSG00000127948	0.1897	0.21221
ENSG00000164830	0.20686	0.17511
ENSG00000044574	0.26647	0.28795
ENSG00000165802	0.16778	0.14521
ENSG00000130449	0.18362	0.24602
ENSG00000161526	0.17676	0.16718
ENSG00000154734	0.40454	0.39866
ENSG00000108639	0.05071	0.1153
ENSG00000186834	0.22071	0.24117
ENSG00000162734	0.45542	0.45616
ENSG00000006453	0.21065	0.21028
ENSG00000115806	0.02414	-0.00165
ENSG00000205213	0.17464	0.16206
ENSG00000038427	0.28486	0.27371
ENSG00000165355	0.25611	0.25201
ENSG00000184937	0.01154	0.01245
ENSG00000116731	0.45673	0.45967
ENSG00000112874	0.05486	0.08471
ENSG00000157240	0.12708	0.13199
ENSG00000198435	0.35575	0.36353
ENSG00000066629	0.23059	0.231
ENSG00000173334	0.1442	0.13074
ENSG00000111737	0.05729	0.06249
ENSG00000136842	0.08843	0.09379
ENSG00000181751	0.14775	0.14508
ENSG00000198814	0.31438	0.306
ENSG00000153339	0.38157	0.37912
ENSG00000112033	0.32305	0.31884
ENSG00000141551	0.31429	0.31804
ENSG00000221978	0.27317	0.48301
ENSG00000129911	0.24006	0.24287
ENSG00000100241	0.00695	0.02366
ENSG00000158321	0.19615	0.19402
ENSG00000157404	0.04225	0.0395
ENSG00000004799	-0.14683	-0.14204
ENSG00000241839	0.22939	0.24722
ENSG00000108669	0.14201	0.26613
ENSG00000155760	0.27803	0.28298
ENSG00000130340	0.24329	0.22826
ENSG00000082074	-0.08507	-0.09499
ENSG00000091129	0.0852	0.08124
ENSG00000173064	0.37316	0.47899
ENSG00000110048	0.24729	0.26998
ENSG00000134755	0.20511	0.22685
ENSG00000046604	0.21147	0.21434
ENSG00000105976	0.30964	0.26788
ENSG00000130749	0.25103	0.2407
ENSG00000110075	0.32588	0.32089
ENSG00000181104	0.27851	0.28727
ENSG00000146830	0.23344	0.42115
ENSG00000125347	-0.00951	0.04953
ENSG00000184384	0.21542	0.2166
ENSG00000134910	0.08066	0.18301
ENSG00000197037	0.05086	0.08141
ENSG00000140332	0.24206	0.25566
ENSG00000204519	0.34547	0.34747
ENSG00000121481	0.33576	0.35986
ENSG00000166454	0.16543	0.20465
ENSG00000101670	0.27937	0.25194
ENSG00000146083	0.4202	0.42172
ENSG00000130164	0.22576	0.22715
ENSG00000084676	0.39748	0.3972
ENSG00000184545	0.16832	0.15781
ENSG00000139718	0.2742	0.37052
ENSG00000119707	0.32127	0.33825
ENSG00000074755	-0.02593	0.2179
ENSG00000157107	0.22192	0.22214
ENSG00000176597	0.23002	0.25935
ENSG00000105971	0.45932	0.45309
ENSG00000106078	0.14131	0.14924
ENSG00000011007	0.29834	0.2978
ENSG00000155304	0.07171	0.09569
ENSG00000185950	0.049	0.04684
ENSG00000071564	0.27382	0.26951
ENSG00000163347	0.33871	0.32848
ENSG00000065809	0.09907	0.0952
ENSG00000069020	0.11734	0.14575
ENSG00000122574	0.06681	0.04741
ENSG00000165915	0.4625	0.48415
ENSG00000121281	-0.12891	0.12453
ENSG00000130224	0.10829	0.09488
ENSG00000005020	0.00608	0.00152
ENSG00000181744	0.28782	0.28021
ENSG00000106299	0.18348	0.20063
ENSG00000069424	0.29285	0.32862
ENSG00000183723	0.2372	0.25088
ENSG00000042429	0.29537	0.29696
ENSG00000142599	0.36351	0.36003
ENSG00000132294	0.11021	0.09348
ENSG00000158805	0.15011	0.34769
ENSG00000141644	0.10389	0.24468
ENSG00000143641	0.33625	0.35379
ENSG00000005339	0.33328	0.36082
ENSG00000118200	0.21715	0.21537
ENSG00000176490	-0.03798	-0.03836
ENSG00000182771	0.1647	0.15647
ENSG00000178538	0.03503	0.03317
ENSG00000168743	0.13524	0.1267
ENSG00000185551	0.31591	0.31003
ENSG00000005893	0.26679	0.26857
ENSG00000197122	0.22137	0.21823
ENSG00000143093	0.31809	0.33271
ENSG00000166086	0.02488	0.01995
ENSG00000110881	0.03571	0.06543
ENSG00000011275	0.15156	0.13674
ENSG00000116675	0.17875	0.17646
ENSG00000086062	0.32606	0.30989
ENSG00000183864	0.187	0.1834
ENSG00000198363	0.35953	0.35812
ENSG00000143384	0.066	0.10776
ENSG00000088256	0.35227	0.35127
ENSG00000140391	0.04747	0.04675
ENSG00000102158	0.12415	0.14439
ENSG00000166734	0.07191	0.04775
ENSG00000072786	0.24324	0.285
ENSG00000183495	0.23551	0.22408
ENSG00000184602	0.15528	0.17084
ENSG00000084444	0.23175	0.22769
ENSG00000132824	0.16198	0.2081
ENSG00000140941	0.15625	0.15882
ENSG00000164402	0.19861	0.20886
ENSG00000204256	0.369	0.41219
ENSG00000130559	0.3248	0.32737
ENSG00000164181	0.1581	0.13717
ENSG00000179152	0.09811	0.11997
ENSG00000086619	0.19127	0.18111
ENSG00000186111	0.19981	0.26644
ENSG00000106948	0.23852	0.25767
ENSG00000205339	0.13673	0.21598
ENSG00000135503	0.23783	0.28657
ENSG00000198142	0.22714	0.23593
ENSG00000151025	0.08368	0.08056
ENSG00000113916	-0.02662	-0.01721
ENSG00000122042	0.16984	0.17547
ENSG00000148719	0.27086	0.26523
ENSG00000129933	0.20047	0.29453
ENSG00000196743	0.30959	0.3001
ENSG00000162231	0.30066	0.33696
ENSG00000091009	0.28345	0.36351
ENSG00000106546	0.28939	0.27843
ENSG00000108946	0.04146	0.04317
ENSG00000131398	0.20362	0.27903
ENSG00000166471	0.2059	0.19293
ENSG00000128595	0.42029	0.42045
ENSG00000168421	0.42665	0.42426
ENSG00000205133	0.08938	0.08575
ENSG00000206560	0.16155	0.17403
ENSG00000008256	0.33057	0.32068
ENSG00000170242	0.18488	0.18441
ENSG00000117868	0.01712	-0.01671
ENSG00000198561	0.34188	0.34217
ENSG00000140577	0.04074	0.027
ENSG00000134287	-0.09493	0.09144
ENSG00000142875	-0.00045	0.09534
ENSG00000171988	0.36267	0.36205
ENSG00000153214	0.0489	0.02764
ENSG00000168461	0.34212	0.34858
ENSG00000170248	0.09073	0.08048
ENSG00000151553	0.0437	0.11214
ENSG00000095637	0.11456	0.15734
ENSG00000133657	0.1245	0.11957
ENSG00000065911	0.45499	0.45403
ENSG00000137075	0.4774	0.47501
ENSG00000157933	0.34759	0.3453
ENSG00000198399	0.43049	0.43927
ENSG00000138594	0.14888	0.12596
ENSG00000115993	0.11258	0.09871
ENSG00000166532	0.0746	0.05274
ENSG00000067369	0.23018	0.25106
ENSG00000146530	0.17826	0.20041
ENSG00000011523	0.48391	0.48035
ENSG00000071054	0.20975	0.2117
ENSG00000170348	0.09464	0.05902
ENSG00000178951	0.14409	0.17189
ENSG00000107929	0.22792	0.23137
ENSG00000179364	0.28057	0.28399
ENSG00000158470	0.19488	0.26096
ENSG00000151458	0.2179	0.21605
ENSG00000114554	0.2503	0.24598
ENSG00000124151	0.08195	0.08452
ENSG00000025039	0.29734	0.28722
ENSG00000162367	0.14414	0.12287
ENSG00000102471	0.02987	0.01435
ENSG00000180530	0.14953	0.11993
ENSG00000117020	0.01564	0.00032
ENSG00000151150	0.15201	0.17021
ENSG00000137942	0.37678	0.4096
ENSG00000096070	0.27517	0.28342
ENSG00000187109	0.24701	0.25751
ENSG00000131023	0.38069	0.39788
ENSG00000196227	0.33441	0.33233
ENSG00000170915	0.15065	0.15712
ENSG00000065613	0.12423	0.13637
ENSG00000067082	0.15049	0.14589
ENSG00000121749	0.31341	0.30831
ENSG00000138448	0.42445	0.42394
ENSG00000147454	-0.06032	0.1408
ENSG00000136536	0.34076	0.34283
ENSG00000162337	0.20794	0.20257
ENSG00000131149	0.37163	0.36452
ENSG00000138593	0.05541	0.12111
ENSG00000068305	0.29075	0.29147
ENSG00000204681	0.14968	0.26431
ENSG00000037749	0.12212	0.15438
ENSG00000116191	0.06992	0.08301
ENSG00000162512	0.27345	0.27332
ENSG00000145734	0.39096	0.41276
ENSG00000050820	0.49174	0.49095
ENSG00000187678	0.1029	0.13601
ENSG00000023909	0.26504	0.24932
ENSG00000178904	0.24566	0.24675
ENSG00000007168	0.04566	0.04315
ENSG00000183579	0.2106	0.22188
ENSG00000116017	0.28537	0.28355
ENSG00000038532	0.16333	0.19113
ENSG00000113580	0.12898	0.2064
ENSG00000116604	0.1606	0.27782
ENSG00000108510	0.45372	0.4577
ENSG00000163293	0.20616	0.21465
ENSG00000139826	0.29011	0.29644
ENSG00000101346	0.33967	0.34362
ENSG00000105939	0.08354	0.08745
ENSG00000196776	0.07667	0.07852
ENSG00000124486	0.2142	0.23097
ENSG00000173276	0.23534	0.24311
ENSG00000103111	0.21618	0.23395
ENSG00000110723	0.19018	0.1853
ENSG00000011201	0.20297	0.20296
ENSG00000077147	0.12651	0.12513
ENSG00000163110	0.35212	0.35357
ENSG00000100697	0.36929	0.36614
ENSG00000165813	0.25311	0.26412
ENSG00000156675	0.15958	0.17242
ENSG00000029363	0.4197	0.46109
ENSG00000182957	0.0443	0.08991
ENSG00000197860	-0.13277	0.02308
ENSG00000100154	0.11375	0.10174
ENSG00000160218	0.24195	0.25939
ENSG00000186591	0.19329	0.30321
ENSG00000133985	0.16462	0.24263
ENSG00000078140	0.4472	0.49374
ENSG00000151692	0.10484	0.09944
ENSG00000136603	-0.009	0.06544
ENSG00000132359	0.22034	0.22847
ENSG00000080815	0.14755	0.13035
ENSG00000183508	0.19373	0.20569
ENSG00000134243	0.0726	0.10949
ENSG00000213853	0.08861	0.07845
ENSG00000114331	0.35344	0.35266
ENSG00000183943	0.44525	0.44251
ENSG00000089057	0.01452	0.02628
ENSG00000101152	0.24425	0.24526
ENSG00000111860	0.13905	0.1385
ENSG00000006468	-0.0211	-0.00122
ENSG00000127329	0.16997	0.1594
ENSG00000116852	0.34464	0.26861
ENSG00000179454	0.33777	0.35245
ENSG00000164938	0.21905	0.22563
ENSG00000109118	0.33848	0.38358
ENSG00000082258	0.45816	0.47689
ENSG00000132326	0.33826	0.33072
ENSG00000125827	0.18391	0.18139
ENSG00000025293	0.0845	0.10626
ENSG00000169641	0.41564	0.41245
ENSG00000117500	0.11985	0.1037
ENSG00000163577	0.26338	0.28652
ENSG00000122779	0.42211	0.4276
ENSG00000148358	0.27068	0.25967
ENSG00000174437	0.13381	0.13225
ENSG00000166900	-0.00498	-0.02668
ENSG00000108582	-0.05867	-0.05198
ENSG00000153936	0.38085	0.40866
ENSG00000165633	0.10503	0.18128
ENSG00000118217	0.08764	0.2045
ENSG00000071537	0.12619	0.20761
ENSG00000187134	0.25181	0.22765
ENSG00000048471	0.09815	0.12935
ENSG00000122068	0.21822	0.26067
ENSG00000152127	0.04969	0.04741
ENSG00000113742	0.08164	0.0883
ENSG00000187605	0.49748	0.4914
ENSG00000149289	0.22257	0.20068
ENSG00000147852	-0.04423	-0.05444
ENSG00000123575	0.12852	0.11347
ENSG00000100596	0.19308	0.27564
ENSG00000109133	0.2546	0.27059
ENSG00000135968	0.28122	0.30264
ENSG00000164327	0.23141	0.29426
ENSG00000105926	0.22607	0.22252
ENSG00000205189	0.33333	0.32587
ENSG00000088179	0.4419	0.43503
ENSG00000169359	0.07671	0.13619
ENSG00000149212	0.20212	0.19292
ENSG00000124209	0.20601	0.21649
ENSG00000083312	0.05589	0.07835
ENSG00000143970	0.49864	0.50417
ENSG00000128585	0.1746	0.18462
ENSG00000160551	0.19386	0.19249
ENSG00000078177	0.56805	0.56686
ENSG00000151422	-0.06484	-0.0172
ENSG00000118922	0.17019	0.1683
ENSG00000105810	-0.00184	0.03281
ENSG00000106460	-0.05792	-0.0447
ENSG00000100354	0.33124	0.3319
ENSG00000055609	0.47724	0.51249
ENSG00000079950	0.24235	0.22634
